1986,Howard the Duck,producers,Robert Latham Brown,https://www.imdb.com/name/nm0114556
1986,Howard the Duck,producers,Ian Bryce,https://www.imdb.com/name/nm0117290
1986,Howard the Duck,producers,Gloria Katz,https://www.imdb.com/name/nm0441718
1986,Howard the Duck,producers,George Lucas,https://www.imdb.com/name/nm0000184
1986,Howard the Duck,composers,John Barry,https://www.imdb.com/name/nm0000290
1986,Howard the Duck,cinematographers,Richard H. Kline,https://www.imdb.com/name/nm0459660
1986,Howard the Duck,editors,Michael Chandler,https://www.imdb.com/name/nm0151434
1986,Howard the Duck,editors,Sidney Wolinsky,https://www.imdb.com/name/nm0938485
1986,Howard the Duck,editorial department,Charles Bornstein,https://www.imdb.com/name/nm0097132
1986,Howard the Duck,editorial department,Phil Downey,https://www.imdb.com/name/nm0236037
1986,Howard the Duck,editorial department,Rick Finney,https://www.imdb.com/name/nm0278294
1986,Howard the Duck,editorial department,Jay Ignaszewski,https://www.imdb.com/name/nm0407189
1986,Howard the Duck,editorial department,Kate MacDonald,https://www.imdb.com/name/nm0531805
1986,Howard the Duck,editorial department,Debra McDermott,https://www.imdb.com/name/nm0567507
1986,Howard the Duck,editorial department,Jim Schurmann,https://www.imdb.com/name/nm0776799
1986,Howard the Duck,editorial department,Edward Warschilka,https://www.imdb.com/name/nm0913149
1986,Howard the Duck,editorial department,John Watson,https://www.imdb.com/name/nm0914715
1986,Howard the Duck,casting directors,Dianne Crittenden,https://www.imdb.com/name/nm0188240
1986,Howard the Duck,casting directors,Nancy Nayor,https://www.imdb.com/name/nm0623314
1986,Howard the Duck,production designers,Peter Jamison,https://www.imdb.com/name/nm0417202
1986,Howard the Duck,art directors,Mark Billerman,https://www.imdb.com/name/nm0082382
1986,Howard the Duck,art directors,Blake Russell,https://www.imdb.com/name/nm0751033
1986,Howard the Duck,set decorators,Phil Abramson,https://www.imdb.com/name/nm0009055
1986,Howard the Duck,set decorators,Gary Heider,https://www.imdb.com/name/nm0373956
1986,Howard the Duck,costume designers,Joe I. Tompkins,https://www.imdb.com/name/nm0867001
1986,Howard the Duck,make up department,Gracie Atherton,https://www.imdb.com/name/nm0040458
1986,Howard the Duck,make up department,Karen Bradley,https://www.imdb.com/name/nm0103300
1986,Howard the Duck,make up department,Thomas R. Burman,https://www.imdb.com/name/nm0122207
1986,Howard the Duck,make up department,Bari Dreiband-Burman,https://www.imdb.com/name/nm0237412
1986,Howard the Duck,make up department,Joy Zapata,https://www.imdb.com/name/nm0953185
1986,Howard the Duck,production managers ,Robert Latham Brown,https://www.imdb.com/name/nm0114556
1986,Howard the Duck,production managers ,Richard Hashimoto,https://www.imdb.com/name/nm0368069
1986,Howard the Duck,assistant directors,Patrick Cosgrove,https://www.imdb.com/name/nm0181842
1986,Howard the Duck,assistant directors,Rodney Allen Hooks,https://www.imdb.com/name/nm0393667
1986,Howard the Duck,assistant directors,L. Dean Jones Jr.,https://www.imdb.com/name/nm0428617
1986,Howard the Duck,assistant directors,Dan Kolsrud,https://www.imdb.com/name/nm0464387
1986,Howard the Duck,assistant directors,John Liberti,https://www.imdb.com/name/nm0508837
1986,Howard the Duck,assistant directors,Thomas J. Wright,https://www.imdb.com/name/nm0942869
1986,Howard the Duck,art department,Dave Archer,https://www.imdb.com/name/nm0033648
1986,Howard the Duck,art department,Bob Bauer,https://www.imdb.com/name/nm0061759
1986,Howard the Duck,art department,Robert Bonino,https://www.imdb.com/name/nm0094699
1986,Howard the Duck,art department,Danny Colangelo,https://www.imdb.com/name/nm0170175
